Stkcd	Accper	Typrep	Indcd	F010101A	F010201A	F010501A	F011201A	F011601A	F011801A	F011901A	Indnme
股票代码	截止日期	报表类型编码	行业代码	流动比率	速动比率	营运资金与借款比	资产负债率	权益乘数	权益对负债比率	长期资本负债率	行业名称
000338	2016-12-31	B	C36	2.098136	1.970615		0.303893	1.436561	2.290633	0.014816	汽车制造业
000338	2017-12-31	A	C36	1.27865	1.025688	1.15982	0.702829	3.365064	0.422821	0.493049	汽车制造业
000338	2017-12-31	B	C36	1.739386	1.682412		0.396356	1.656607	1.522982	0.014574	汽车制造业
000338	2018-12-31	A	C36	1.219918	0.986619	1.189681	0.696705	3.297118	0.435328	0.466315	汽车制造业
000338	2018-12-31	B	C36	1.597793	1.526716		0.420709	1.72625	1.376937	0.020488	汽车制造业
000338	2019-12-31	A	C36	1.191811	0.958354	1.516864	0.705383	3.394233	0.41767	0.467185	汽车制造业
000338	2019-12-31	B	C36	1.529811	1.4281		0.444582	1.800445	1.249305	0.021095	汽车制造业
000338	2020-12-31	A	C36	1.232816	0.980407	1.621955	0.702924	3.366144	0.422629	0.452974	汽车制造业
000338	2020-12-31	B	C36	1.527121	1.41222		0.464659	1.867967	1.152117	0.024759	汽车制造业
000338	2021-12-31	A	C36	1.392227	1.118484	2.99137	0.628357	2.690753	0.591452	0.363106	汽车制造业
000338	2021-12-31	B	C36	1.800334	1.716589		0.368683	1.583991	1.712356	0.020565	汽车制造业
000400	2016-12-31	A	C38	2.0417	1.722977	52.419854	0.472021	1.894016	1.118548	0.086142	电气机械及器材制造业
000400	2016-12-31	B	C38	1.983749	1.700513	38.071277	0.476188	1.909082	1.100011	0.107669	电气机械及器材制造业
000400	2017-12-31	A	C38	1.834473	1.590177		0.469273	1.884209	1.130954	0.002867	电气机械及器材制造业
000400	2017-12-31	B	C38	1.682114	1.473934		0.491034	1.964767	1.03652	0.002836	电气机械及器材制造业
000400	2018-12-31	A	C38	1.975783	1.697725	62.83612	0.426969	1.745106	1.342092	0.003153	电气机械及器材制造业
000400	2018-12-31	B	C38	1.831808	1.599071	41.818835	0.437148	1.776665	1.287556	0.003015	电气机械及器材制造业
000400	2019-12-31	A	C38	2.151952	1.820861		0.42498	1.739071	1.35305	0.056209	电气机械及器材制造业
000400	2019-12-31	B	C38	2.054703	1.760019		0.433306	1.764621	1.307837	0.073616	电气机械及器材制造业
000400	2020-12-31	A	C38	2.068014	1.704459		0.452629	1.826913	1.209317	0.082416	电气机械及器材制造业
000400	2020-12-31	B	C38	2.094828	1.769549		0.441863	1.791675	1.263145	0.105446	电气机械及器材制造业
000403	2016-12-31	A	C27	0.905741	0.460989	-0.290831	0.588208	2.431738	0.699121	0.104691	医药制造业
000403	2016-12-31	B	C27	0.426341	0.426341	-1.595574	1.749897	-1.333516	-0.428538	0	医药制造业
000403	2017-12-31	A	C27	0.98418	0.442321	-0.055395	0.589444	2.435719	0.696515	0.125888	医药制造业
000403	2017-12-31	B	C27	0.335552	0.335552	-1.82295	2.105678	-0.904422	-0.525094	-0.030023	医药制造业
000403	2018-12-31	A	C27	1.127291	0.543502	0.472246	0.529828	2.126881	0.887405	0.046609	医药制造业
000403	2018-12-31	B	C27	0.113141	0.113141	-2.52159	4.586427	-0.278829	-0.781965	-0.002348	医药制造业
000403	2019-12-31	A	C27	1.77005	0.850504	3.080609	0.369631	1.586372	1.705402	0.036052	医药制造业
000403	2019-12-31	B	C27	2.523136	2.523136	5.514667	0.380246	1.613543	1.629878	0.001034	医药制造业
000403	2020-12-31	A	C27	1.363345	0.673886	0.660583	0.414924	1.70918	1.41008	0.044447	医药制造业
000403	2020-12-31	B	C27	0.02178	0.02178		0.531016	2.132267	0.883184	0	医药制造业
000404	2016-12-31	A	C34	1.322214	1.13973	1.214172	0.598875	2.492986	0.669799	0.033183	通用设备制造业
000404	2016-12-31	B	C34	1.339559	1.262951	0.609865	0.500481	2.001927	0.998077	0.025145	通用设备制造业
000404	2017-12-31	A	C34	1.295238	1.061153	0.860367	0.602868	2.518053	0.658738	0.03061	通用设备制造业
000404	2017-12-31	B	C34	1.418893	1.334277	0.595185	0.487674	1.951883	1.05055	0.02021	通用设备制造业
000404	2018-12-31	A	C34	1.360626	1.153261	1.155447	0.582463	2.394999	0.716846	0.040139	通用设备制造业
000404	2018-12-31	B	C34	1.467478	1.395083	0.767399	0.458611	1.8471	1.180498	0.032772	通用设备制造业
000404	2019-12-31	A	C34	1.429368	1.206892	1.580922	0.584174	2.40485	0.71182	0.088532	通用设备制造业
000404	2019-12-31	B	C34	1.641145	1.554574	1.073578	0.448881	1.814492	1.22776	0.105024	通用设备制造业
000404	2020-12-31	A	C34	1.356132	1.14381	1.66187	0.596269	2.476897	0.677095	0.078471	通用设备制造业
000404	2020-12-31	B	C34	1.339547	1.233596	0.806155	0.441389	1.790155	1.265575	0.087492	通用设备制造业
000404	2021-12-31	A	C34	1.330457	1.103871	2.440629	0.606311	2.540074	0.64932	0.066436	通用设备制造业
000404	2021-12-31	B	C34	1.386535	1.222968	1.347143	0.422308	1.731026	1.367941	0.06917	通用设备制造业
000408	2017-12-31	A	C26	3.132611	2.788029	7.714127	0.156207	1.185125	5.401744	0.007933	化学原料及化学制品制造业
000408	2017-12-31	B	C26	59.15568	59.15568		0.003833	1.003847	259.923826	0	化学原料及化学制品制造业
000408	2018-12-31	A	C26	2.229038	2.017358	4.451884	0.207796	1.262301	3.812417	0.004081	化学原料及化学制品制造业
000408	2018-12-31	B	C26	113.849114	113.849114		0.002001	1.002005	498.687005	0	化学原料及化学制品制造业
000408	2019-12-31	A	C26	1.583994	1.284256	2.400552	0.180113	1.219681	4.552064	0.003911	化学原料及化学制品制造业
000408	2019-12-31	B	C26	6.611856	6.611856		0.04227	1.044136	22.65728	0	化学原料及化学制品制造业
000408	2020-12-31	A	C26	3.123557	2.307436		0.08764	1.096058	10.410362	0.00328	化学原料及化学制品制造业
000408	2020-12-31	B	C26	4.717497	4.717497		0.06175	1.065814	15.194287	0.000005	化学原料及化学制品制造业
000408	2021-12-31	A	C26	2.373728	1.955701		0.110191	1.123837	8.075132	0.005852	化学原料及化学制品制造业
000408	2021-12-31	B	C26	10.399429	10.399429		0.022382	1.022894	43.678639	0.000415	化学原料及化学制品制造业
000410	2016-12-31	A	C34	1.107518	0.637119	0.151041	0.966771	30.094055	0.034371	0.874726	通用设备制造业
000410	2016-12-31	B	C34	1.155713	0.797959	0.202003	0.970877	34.337489	0.029996	0.891387	通用设备制造业
000410	2017-12-31	A	C34	0.903782	0.612588	-0.176184	0.952312	20.969832	0.050076	0.593006	通用设备制造业
000410	2017-12-31	B	C34	0.907877	0.796552	-0.156215	0.957594	23.581698	0.044284	0.583459	通用设备制造业
000410	2018-12-31	A	C34	0.85987	0.518484	-0.218311	0.992637	135.806178	0.007418	0.937197	通用设备制造业
000410	2018-12-31	B	C34	0.87134	0.71542	-0.178218	0.958278	23.968388	0.043538	0.700232	通用设备制造业
000410	2019-12-31	A	C34	1.095184	0.903723	13.143086	0.848012	6.579466	0.179229	0.653812	通用设备制造业
000410	2019-12-31	B	C34	2.324357	2.205233		0.367371	1.580704	1.722047	0.212851	通用设备制造业
000410	2020-12-31	A	C34	0.903554	0.647244	-12.572516	0.937497	15.999284	0.06667	0.846176	通用设备制造业
000410	2020-12-31	B	C34	2.065155	1.889596		0.337649	1.509774	1.961655	0.214466	通用设备制造业
000413	2016-12-31	A	C39	3.809	3.513877	2.218411	0.507345	2.029817	0.971047	0.388327	计算机、通信和其他电子设备制造业
000413	2016-12-31	B	C39	3.600282	3.528161	2.942251	0.425103	1.739441	1.352373	0.289805	计算机、通信和其他电子设备制造业
000413	2017-12-31	A	C39	2.250163	2.01364	2.462409	0.526364	2.111327	0.899825	0.318027	计算机、通信和其他电子设备制造业
000413	2017-12-31	B	C39	3.041146	2.957392	2.904999	0.317743	1.465724	2.147193	0.20136	计算机、通信和其他电子设备制造业
000413	2018-12-31	A	C39	1.670794	1.541706	1.643166	0.539472	2.171423	0.853663	0.263465	计算机、通信和其他电子设备制造业
000413	2018-12-31	B	C39	1.732158	1.703774	1.626569	0.348835	1.535708	1.866687	0.166185	计算机、通信和其他电子设备制造业
000413	2019-12-31	A	C39	1.358164	1.232744	0.903453	0.534897	2.150062	0.869518	0.169589	计算机、通信和其他电子设备制造业
000413	2019-12-31	B	C39	1.001319	0.989248	0.003013	0.397698	1.660297	1.514471	0.053679	计算机、通信和其他电子设备制造业
000413	2020-12-31	A	C39	1.10587	1.032575	0.302678	0.558631	2.265677	0.790091	0.154182	计算机、通信和其他电子设备制造业
000413	2020-12-31	B	C39	0.740073	0.729585	-0.672824	0.435182	1.770483	1.297887	0.037875	计算机、通信和其他电子设备制造业
000418	2016-12-31	A	C38	1.455375	1.310505	29.495977	0.631521	2.713857	0.583479	0.002976	电气机械及器材制造业
000418	2016-12-31	B	C38	1.300963	1.184687	22.313667	0.649958	2.8568	0.538561	0	电气机械及器材制造业
000418	2017-12-31	A	C38	1.493127	1.341962	79.387186	0.614859	2.596453	0.626389	0.002036	电气机械及器材制造业
000418	2017-12-31	B	C38	1.328469	1.208627	196.728149	0.6602	2.94291	0.514692	0	电气机械及器材制造业
000418	2018-12-31	A	C38	1.576309	1.448814	67.440338	0.586257	2.416961	0.705735	0.005226	电气机械及器材制造业
000418	2018-12-31	B	C38	1.352244	1.256504	85.90091	0.651922	2.872923	0.533925	0.00527	电气机械及器材制造业
000420	2016-12-31	A	C28	1.04295	0.912573	0.088554	0.417175	1.71578	1.397078	0.061052	化学纤维制造业
000420	2016-12-31	B	C28	1.25181	1.117253	0.474966	0.387006	1.631336	1.583942	0.058399	化学纤维制造业
000420	2017-12-31	A	C28	0.442085	0.292464	-1.162798	0.550183	2.223129	0.817576	0.065545	化学纤维制造业
000420	2017-12-31	B	C28	0.535579	0.387891	-0.943822	0.533602	2.144094	0.874054	0.062848	化学纤维制造业
000420	2018-12-31	A	C28	0.431231	0.314489	-1.275619	0.591152	2.445897	0.691612	0.042779	化学纤维制造业
000420	2018-12-31	B	C28	0.492182	0.37756	-1.105146	0.575319	2.354709	0.738166	0.041216	化学纤维制造业
000420	2019-12-31	A	C28	0.462075	0.348098	-0.973622	0.643893	2.808146	0.553053	0.203483	化学纤维制造业
000420	2019-12-31	B	C28	0.510407	0.396359	-0.867696	0.63403	2.732467	0.577212	0.199444	化学纤维制造业
000420	2020-12-31	A	C28	0.475945	0.329235	-0.980009	0.641798	2.791723	0.558122	0.160375	化学纤维制造业
000420	2020-12-31	B	C28	0.506054	0.367626	-0.92061	0.630134	2.703684	0.586963	0.146434	化学纤维制造业
000422	2016-12-31	A	C26	0.554162	0.394522	-0.765389	0.828879	5.843834	0.206448	0.584677	化学原料及化学制品制造业
000422	2016-12-31	B	C26	1.201072	1.161623	0.22202	0.692353	3.250474	0.444351	0.415461	化学原料及化学制品制造业
000422	2017-12-31	A	C26	0.319557	0.242741	-1.54286	0.951838	20.763298	0.050599	0.775451	化学原料及化学制品制造业
000422	2017-12-31	B	C26	0.817884	0.785139	-0.354685	0.811131	5.294674	0.232847	0.418225	化学原料及化学制品制造业
000422	2018-12-31	A	C26	0.309916	0.23092	-1.164242	0.918647	12.292169	0.088557	0.630146	化学原料及化学制品制造业
000422	2018-12-31	B	C26	0.432346	0.403302	-0.807313	0.940653	16.850042	0.063091	0.737823	化学原料及化学制品制造业
000422	2019-12-31	A	C26	0.430168	0.333009	-0.690692	0.950554	20.223919	0.052019	0.872903	化学原料及化学制品制造业
000422	2019-12-31	B	C26	0.696805	0.672604	-0.294958	0.982284	56.447101	0.018035	0.960638	化学原料及化学制品制造业
000422	2020-12-31	A	C26	0.556744	0.45498	-0.46985	0.938974	16.386495	0.064992	0.867716	化学原料及化学制品制造业
000422	2020-12-31	B	C26	0.884536	0.863338	-0.091312	0.946315	18.627273	0.05673	0.901253	化学原料及化学制品制造业
000423	2016-12-31	A	C27	5.087307	3.065114		0.157136	1.186431	5.36391	0.008618	医药制造业
000423	2016-12-31	B	C27	5.924008	4.203254		0.134128	1.154905	6.455565	0.005903	医药制造业
000423	2017-12-31	A	C27	3.948566	2.471212		0.202369	1.253712	3.941472	0.006346	医药制造业
000423	2017-12-31	B	C27	4.171778	2.932961		0.192258	1.238018	4.201357	0.004428	医药制造业
000423	2018-12-31	A	C27	4.366775	3.001408		0.183198	1.224287	4.458564	0.00658	医药制造业
000423	2018-12-31	B	C27	4.492408	3.343473		0.180038	1.219569	4.55438	0.004999	医药制造业
000423	2019-12-31	A	C27	5.205655	2.96839		0.139923	1.162686	6.146813	0.005607	医药制造业
000423	2019-12-31	B	C27	5.804415	3.690658		0.125588	1.143625	6.962555	0.003979	医药制造业
000423	2020-12-31	A	C27	7.461936	5.083505		0.107124	1.119977	8.334951	0.013252	医药制造业
000423	2020-12-31	B	C27	8.241637	5.88486		0.095564	1.105661	9.464187	0.011054	医药制造业
000423	2021-12-31	A	C27	6.015722	4.867319		0.140407	1.163342	6.122136	0.019568	医药制造业
000423	2021-12-31	B	C27	6.550607	5.409824		0.125517	1.143533	6.967017	0.014775	医药制造业
000425	2016-12-31	A	C35	1.561352	1.221159	2.034901	0.534267	2.147151	0.871725	0.162232	专用设备制造业
000425	2016-12-31	B	C35	1.841483	1.681676	2.619713	0.434575	1.768581	1.301099	0.183572	专用设备制造业
000425	2017-12-31	A	C35	1.730681	1.282404	3.480496	0.516661	2.068942	0.935504	0.166619	专用设备制造业
000425	2017-12-31	B	C35	2.575836	2.248351	4.460661	0.352738	1.544969	1.834967	0.17561	专用设备制造业
000425	2018-12-31	A	C35	1.690507	1.312956	4.324631	0.504644	2.018749	0.981596	0.113967	专用设备制造业
000425	2018-12-31	B	C35	2.459473	2.211659	4.837538	0.33772	1.509935	1.961035	0.111458	专用设备制造业
000425	2019-12-31	A	C35	1.637343	1.353026	4.050535	0.564685	2.297189	0.770898	0.166953	专用设备制造业
000425	2019-12-31	B	C35	2.432946	2.222281	3.445537	0.385665	1.627777	1.592922	0.166416	专用设备制造业
000425	2020-12-31	A	C35	1.37957	1.122634	3.237943	0.627759	2.686433	0.592968	0.165852	专用设备制造业
000425	2020-12-31	B	C35	1.86616	1.672426	3.639182	0.461493	1.856987	1.166878	0.162485	专用设备制造业
000510	2016-12-31	A	C26	0.547131	0.340734	-3.739403	0.35885	1.559697	1.786682	0.037517	化学原料及化学制品制造业
000510	2016-12-31	B	C26	9.379078	9.379078		0.041229	1.043002	23.254731	0	化学原料及化学制品制造业
000510	2017-12-31	A	C26	0.786195	0.631191	-0.552083	0.416092	1.712599	1.403315	0.031532	化学原料及化学制品制造业
000510	2017-12-31	B	C26	5.311331	5.311331		0.065881	1.070527	14.178987	0	化学原料及化学制品制造业
000510	2018-12-31	A	C26	0.994613	0.791112	-0.036831	0.35626	1.553421	1.806942	0.025498	化学原料及化学制品制造业
000510	2018-12-31	B	C26	4.818784	4.813993		0.058864	1.062546	15.98826	0	化学原料及化学制品制造业
000510	2019-12-31	A	C26	0.880742	0.674242	-0.285293	0.347894	1.533494	1.874436	0.031992	化学原料及化学制品制造业
000510	2019-12-31	B	C26	1.395969	1.394991		0.181763	1.222139	4.50168	0	化学原料及化学制品制造业
000510	2020-12-31	A	C26	1.016554	0.728142	0.05171	0.39717	1.658842	1.517816	0.046953	化学原料及化学制品制造业
000510	2020-12-31	B	C26	1.10058	0.839692		0.236201	1.309246	3.233677	0	化学原料及化学制品制造业
000513	2016-12-31	A	C27	1.803513	1.471493	3800.20663	0.325153	1.481818	2.075473	0.015652	医药制造业
000513	2016-12-31	B	C27	1.251801	1.132641		0.566027	2.304291	0.7667	0.009263	医药制造业
000513	2017-12-31	A	C27	2.573065	2.323096	9912.624439	0.293382	1.415192	2.408526	0.022032	医药制造业
000513	2017-12-31	B	C27	2.036739	1.972995		0.409043	1.692171	1.444729	0.007874	医药制造业
000513	2018-12-31	A	C27	2.322665	2.114639	4.732558	0.326166	1.484045	2.065923	0.026342	医药制造业
000513	2018-12-31	B	C27	1.877391	1.794993	3.43398	0.449151	1.81538	1.226423	0.011575	医药制造业
000513	2019-12-31	A	C27	2.431816	2.211014	5.569752	0.317149	1.464449	2.153088	0.032135	医药制造业
000513	2019-12-31	B	C27	1.710157	1.625789	4.047346	0.492654	1.971042	1.029822	0.012801	医药制造业
000513	2020-12-31	A	C27	2.404673	2.160086	4.470578	0.337565	1.509582	1.962395	0.059819	医药制造业
000513	2020-12-31	B	C27	1.727721	1.62065	4.35432	0.507469	2.030329	0.970564	0.059762	医药制造业
000513	2021-12-31	A	C27	2.118838	1.878663	2.891241	0.360313	1.563264	1.775365	0.073531	医药制造业
000513	2021-12-31	B	C27	1.506333	1.43907	3.464462	0.527051	2.114395	0.897348	0.091748	医药制造业
000518	2016-12-31	A	C27	1.667773	0.528779	5.106202	0.399331	1.664811	1.504186	0.001622	医药制造业
000518	2016-12-31	B	C27	0.297772	0.297772		0.300206	1.428992	2.331048	0.001934	医药制造业
000518	2017-12-31	A	C27	3.032137	0.731368	10.318193	0.274877	1.379077	2.637988	0.003258	医药制造业
000518	2017-12-31	B	C27	2.393152	2.393152		0.180328	1.22	4.545451	0	医药制造业
000518	2018-12-31	A	C27	2.700395	0.646573	6.867049	0.305737	1.440376	2.270789	0.000589	医药制造业
000518	2018-12-31	B	C27	2.505301	2.505301	9.807366	0.177758	1.216188	4.625611	0	医药制造业
000518	2019-12-31	A	C27	2.978443	0.785586	31.347315	0.278996	1.386955	2.584281	0.002624	医药制造业
000518	2019-12-31	B	C27	2.601663	2.601663	19.090505	0.166745	1.200113	4.997176	0	医药制造业
000518	2020-12-31	A	C27	4.859297	1.596636	33.171247	0.168336	1.202408	4.940504	0.001458	医药制造业
000518	2020-12-31	B	C27	2.507483	2.507483	20.71194	0.183622	1.224922	4.445985	0	医药制造业
000519	2017-12-31	A	C35	3.204218	2.444921	18.943848	0.226262	1.292428	3.419647	0.03538	专用设备制造业
000519	2017-12-31	B	C35	39.794528	39.794528		0.00029	1.00029	3445.892326	0	专用设备制造业
000519	2018-12-31	A	C35	3.193298	2.392307	26.360342	0.245685	1.325706	3.070253	0.053614	专用设备制造业
000519	2018-12-31	B	C35	3.828558	3.828558	2.861259	0.006092	1.006129	163.148658	0	专用设备制造业
000519	2019-12-31	A	C35	2.972577	2.322136	41.683146	0.256386	1.344784	2.90037	0.042097	专用设备制造业
000519	2019-12-31	B	C35	220.487232	220.487232		0.00159	1.001593	627.89291	0.001499	专用设备制造业
000519	2020-12-31	A	C35	2.48869	2.015318	185.639491	0.29993	1.428429	2.33411	0.038885	专用设备制造业
000519	2020-12-31	B	C35	20.887352	20.887352		0.006307	1.006347	157.543632	0.005182	专用设备制造业
000521	2016-12-31	A	C38	1.505439	1.214861	10.495099	0.586964	2.421094	0.703683	0.095636	电气机械及器材制造业
000521	2016-12-31	B	C38	1.678025	1.457001	11.703443	0.494566	1.978498	1.021974	0.077536	电气机械及器材制造业
000521	2017-12-31	A	C38	1.305886	1.016922	1.639269	0.676899	3.09501	0.477325	0.120393	电气机械及器材制造业
000521	2017-12-31	B	C38	1.396795	1.225649	1.65674	0.567082	2.309906	0.763413	0.113049	电气机械及器材制造业
000521	2018-12-31	A	C38	1.221576	1.003343	0.94417	0.66999	3.030213	0.492559	0.082606	电气机械及器材制造业
000521	2018-12-31	B	C38	1.274899	1.140708	0.975376	0.582268	2.393881	0.717421	0.06245	电气机械及器材制造业
000521	2019-12-31	A	C38	1.250921	1.075327	1.386876	0.640058	2.778228	0.562357	0.130967	电气机械及器材制造业
000521	2019-12-31	B	C38	1.421882	1.356213	1.546759	0.530149	2.128334	0.886262	0.110796	电气机械及器材制造业
000521	2020-12-31	A	C38	1.107033	0.946576	0.750589	0.69186	3.245274	0.44538	0.083292	电气机械及器材制造业
000521	2020-12-31	B	C38	1.166081	1.084959	0.832789	0.591808	2.44983	0.689736	0.059772	电气机械及器材制造业
000521	2021-12-31	A	C38	1.10662	0.968027	1.319363	0.671189	3.041262	0.489893	0.075703	电气机械及器材制造业
