股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	净资产收益率B	投入资本回报率	投资收益率	应收账款周转率B	应收账款周转天数B	存货周转率B	存货周转天数B	应付账款周转率B	流动资产周转率B	固定资产周转率B	非流动资产周转率B
000788	2017-12-31	A	C27	0.020067	0.016096	0.028698	0.024707	-0.728832	2.401244	152.004544	6.591741	55.372321	4.188737	1.18088	13.358928	8.880625
000788	2018-12-31	A	C27	0.033903	0.021344	0.037832	0.035514	-1.209766	2.426442	150.426015	6.935363	52.628824	3.682511	1.239577	15.182218	9.606251
000788	2019-12-31	A	C27	0.031023	0.021676	0.040638	0.033239	-69.077912	2.447607	149.125248	8.465358	43.116901	3.538419	1.223201	16.531893	10.028014
000790	2015-12-31	A	C27	-0.020407	-0.037626	-0.061544	-0.0374	-0.046798	1.611277	226.5284	3.13378	116.472758	2.154651	0.762647	1.736252	1.198146
000790	2016-12-31	A	C27	0.111677	0.081807	0.132081	0.108088	-0.354075	1.941966	188.468799	3.786202	96.666792	2.118228	0.882486	1.923097	1.612759
000790	2017-12-31	A	C27	0.191466	0.142044	0.228173	0.180211	-0.165299	1.884274	193.708558	3.713453	98.291267	2.159957	0.663311	2.219373	1.860449
000790	2018-12-31	A	C27	0.0307	0.025865	0.03723	0.029145	0.26613	2.070721	176.267107	3.01084	121.228627	1.921544	0.697648	2.972446	2.131658
000790	2019-12-31	A	C27	0.061891	0.05546	0.071822	0.060775	-0.019211	2.628874	138.842714	3.339462	109.299043	2.186557	0.908479	4.108855	2.562428
000790	2020-12-31	A	C27	0.032906	0.032843	0.041732	0.032829	0.082975	2.948738	124.120895	4.316178	84.797244	2.916592	0.882828	4.375519	2.719893
000813	2017-12-31	A	C27	0.205648	0.175451	0.191711	0.172555	2.503156	2.013609	181.266572	1.084325	336.614945	3.346449	0.572087	7.002139	3.405818
000813	2018-12-31	A	C27	0.187633	0.168259	0.189383	0.172736	0.01192	2.367358	154.180314	0.936998	389.54192	3.63111	0.715501	6.555933	3.534813
000813	2019-12-31	A	C27	0.065304	0.056661	0.061636	0.059484	0.02707	2.173734	167.913829	1.076547	339.046971	7.388035	0.363362	3.192991	1.706909
000813	2020-12-31	A	C27	0.05379	0.044396	0.047323	0.042751	0.064807	3.403912	107.523344	0.907367	403.364901	6.751965	0.19629	1.78422	0.76522
000908	2015-12-31	A	C27	0.179768	0.138224	0.22834	0.139809	0.011995	5.005344	72.922061	3.201951	113.993	4.191223	1.636744	8.290411	2.091327
000908	2016-12-31	A	C27	0.124864	0.090503	0.159896	0.0974	-0.013493	3.79477	96.448533	2.816374	129.954331	4.555752	1.029166	6.89576	1.532811
000908	2017-12-31	A	C27	0.068387	0.037033	0.071069	0.062441	-0.010313	3.655291	99.855251	2.155982	169.296404	4.903292	0.894104	4.517089	1.223476
000908	2018-12-31	A	C27	0.064546	0.03933	0.072697	0.059207	-0.000432	3.650693	99.981017	2.30954	158.040129	4.073018	0.999899	3.480799	1.050251
000908	2019-12-31	A	C27	-0.171504	-0.192447	-0.383669	-0.206374	0.223161	1.84126	198.233818	1.804657	202.2545	2.812814	0.614553	1.539524	0.516618
000908	2020-12-31	A	C27	-0.297122	-0.328208	-0.896985	-0.465425	1.52294	1.544094	237.032201	1.139915	321.076571	1.705927	0.625851	0.926818	0.414644
000915	2011-12-31	A	C27	0.193201	0.142295	0.230473	0.205998	0.111008	9.2392	39.505585	3.862849	94.489844	3.636191	1.641892	1.881007	1.006598
000915	2012-12-31	A	C27	0.238024	0.178252	0.259949	0.233126	0.31576	8.947521	40.905185	3.662964	99.919082	4.035881	1.555079	2.237842	1.158235
000915	2013-12-31	A	C27	0.252902	0.187626	0.261339	0.255882	0.261117	10.197496	35.793101	3.911426	93.316351	4.843438	1.564478	2.758759	1.428688
000915	2014-12-31	A	C27	0.279445	0.217845	0.292378	0.269473	0.734521	9.50615	38.396196	4.985297	73.215297	4.752512	1.439383	3.185903	1.678304
000915	2015-12-31	A	C27	0.179361	0.129584	0.165395	0.183001	0.028726	6.259497	58.311395	4.238966	86.105904	3.150265	1.138445	2.534667	1.319018
000915	2016-12-31	A	C27	0.190169	0.153823	0.193424	0.186112	0.013891	7.408045	49.405747	4.672668	78.327842	3.699172	1.311385	2.921405	1.399682
000915	2017-12-31	A	C27	0.203542	0.17151	0.216332	0.204265	0.08482	8.377239	43.570441	4.471285	81.632014	3.699294	1.271539	3.034024	1.426602
000915	2018-12-31	A	C27	0.095417	0.084429	0.105081	0.098647	0.107856	6.887124	52.997449	5.008495	72.876183	4.285132	0.989162	2.360218	1.179098
000915	2019-12-31	A	C27	0.135766	0.118641	0.146301	0.133456	0.502863	7.26025	50.273751	5.982854	61.007673	4.778892	1.064094	2.505513	1.348724
000919	2010-12-31	A	C27	0.103018	0.089513	0.109398	0.099262	0.080843	9.974649	36.592766	5.4525	66.94177	10.005661	1.179483	4.550541	2.81629
000919	2011-12-31	A	C27	0.089005	0.073875	0.093101	0.083214	0.064023	9.028091	40.429367	5.056103	72.189985	9.233751	1.091588	4.535919	2.881159
000919	2012-12-31	A	C27	0.071447	0.058228	0.074831	0.067219	-0.09531	7.700051	47.532153	4.579662	79.918562	7.902698	1.106021	3.884913	2.317468
000919	2013-12-31	A	C27	0.072353	0.058452	0.075419	0.066456	0.095993	7.434259	49.097025	5.305038	68.802523	7.705324	1.282622	3.238008	2.135676
000919	2014-12-31	A	C27	0.084454	0.070789	0.092072	0.078833	0.190813	7.281781	50.1251	5.362644	68.06344	7.731236	1.304269	2.868689	2.071668
000919	2015-12-31	A	C27	0.087974	0.070125	0.092328	0.08178	0.34283	7.336615	49.750464	6.094904	59.886095	8.490002	1.398006	3.209779	2.249606
000919	2016-12-31	A	C27	0.073709	0.057688	0.07439	0.069153	0.150868	6.519343	56.140626	6.887095	53.142871	9.119487	1.477103	3.619882	2.500249
000919	2017-12-31	A	C27	0.057798	0.044831	0.056635	0.054888	0.197238	5.524896	66.064592	5.995417	60.879835	8.050767	1.328806	3.279015	2.193065
000919	2018-12-31	A	C27	0.092872	0.074627	0.091709	0.086743	0.920444	6.797956	53.69261	6.746202	54.104517	8.516297	1.254467	2.920569	1.858445
000919	2019-12-31	A	C27	0.059961	0.045672	0.055069	0.0505	0.134514	8.703273	41.938246	8.232141	44.338405	7.520496	1.127927	2.563466	1.42875
000919	2020-12-31	A	C27	0.026743	0.022189	0.027314	0.023115	0.134465	8.659293	42.26673	8.643782	42.342576	5.305643	1.166387	2.237769	1.206976
000931	2018-12-31	A	C27	0.056722	0.033687	0.06563	0.061247	4.633668	1.799386	202.846971	1.281389	284.847146	2.195989	0.772373	2.849628	1.372553
000931	2019-12-31	A	C27	0.062272	0.035485	0.067275	0.064753	-0.015078	1.960912	186.137879	1.905984	191.502132	2.728142	0.971362	3.195275	1.573738
000931	2020-12-31	A	C27	0.040624	0.015742	0.029401	0.042066	0.120488	1.685743	217.114946	1.610318	227.2843	2.268725	0.853847	2.423146	1.257968
000952	2010-12-31	A	C27	0.022273	0.007026	0.011404	0.019869	0.016144	8.384229	43.534116	5.181595	70.44163	4.460513	1.078015	0.788082	0.539543
000952	2011-12-31	A	C27	0.015575	0.000552	0.000938	0.014592	0.038004	8.709134	41.910022	2.385736	152.992619	3.811059	0.966802	0.727888	0.464152
000952	2012-12-31	A	C27	-0.049617	-0.067621	-0.127552	-0.059761	0.008367	7.630446	47.965741	1.9737	185.438516	2.700983	0.879043	0.627958	0.363974
000952	2013-12-31	A	C27	0.014514	-0.003189	-0.00663	0.02061	0.643191	8.517046	42.855234	2.422247	150.686532	2.078088	1.124129	0.75388	0.434659
000952	2014-12-31	A	C27	-0.125709	-0.146504	-0.370165	-0.175617	0.009269	10.390841	35.127089	2.733916	133.508125	1.999661	1.046312	0.815519	0.44057
000952	2015-12-31	A	C27	0.030986	0.011498	0.036134	0.037981	-0.003009	10.433232	34.984365	3.030152	120.456004	1.788242	1.230604	1.053624	0.488862
000952	2016-12-31	A	C27	0.11631	0.089299	0.24776	0.131039	0.001192	8.156728	44.870934	3.284137	111.444803	1.908842	1.683627	1.01858	0.594223
000952	2017-12-31	A	C27	0.09716	0.064752	0.148911	0.101638	-0.03558	8.289758	44.030236	3.792415	96.244741	3.040641	1.915845	0.895391	0.657283
000952	2018-12-31	A	C27	0.144461	0.103989	0.21068	0.139122	-0.069947	8.081104	45.167096	3.702072	98.593436	3.326431	1.898187	0.963931	0.689946
000952	2019-12-31	A	C27	0.076024	0.048086	0.090159	0.072358	-0.201761	6.873619	53.101576	3.31223	110.197661	3.771799	1.488144	0.844909	0.590527
000952	2020-12-31	A	C27	0.0669	0.037534	0.060343	0.060419	2.094059	6.755167	54.180748	2.709946	135.058042	4.014594	1.131499	0.784414	0.544102
000989	2010-12-31	A	C27	0.10729	0.099199	0.123466	0.106292	0.026388	12.05707	30.272695	3.679707	99.19268	7.775064	0.936299	5.057329	2.526366
000989	2011-12-31	A	C27	0.127593	0.114163	0.142678	0.12696	0.099259	11.914458	30.635049	3.531856	103.345097	8.580287	0.915493	5.408943	2.243575
000989	2012-12-31	A	C27	0.070895	0.06141	0.076598	0.070593	0.155865	10.898358	33.583041	2.775517	131.867324	8.295551	0.874821	4.604254	1.660076
000989	2015-12-31	A	C27	0.179594	0.15673	0.181438	0.118058	0.003732	10.802028	33.789951	0.526774	692.896764	1.315812	0.560935	1.051403	0.600342
000989	2016-12-31	A	C27	0.161156	0.14068	0.164526	0.149902	0.06273	14.884777	24.58888	1.921869	190.439619	5.151374	1.034344	2.210664	1.304741
000989	2017-12-31	A	C27	0.154062	0.133476	0.164854	0.151265	0.063793	5.864564	62.238216	2.018313	180.844101	6.827645	1.207301	3.214983	1.733452
000989	2018-12-31	A	C27	0.070261	0.05981	0.075473	0.074787	-0.007132	3.364474	108.486497	2.040605	178.868522	7.588004	0.990401	2.770977	1.33531
000989	2019-12-31	A	C27	0.051866	0.036776	0.044972	0.045408	-0.072434	5.006147	72.910364	2.133916	171.047033	8.665182	1.176607	2.97911	1.343041
000989	2020-12-31	A	C27	0.070342	0.054078	0.068142	0.065708	-0.116989	8.201276	44.627202	2.254548	162.338526	9.423129	1.345074	3.339659	1.520018
000990	2010-12-31	A	C27	0.023567	0.004858	0.010649	0.024283	0.03387	9.285016	39.310648	16.332176	22.348522	21.986048	1.444982	4.710308	2.16927
000990	2011-12-31	A	C27	0.030607	0.00882	0.018505	0.031705	-0.016721	9.082552	40.186943	16.948676	21.535605	28.965902	1.533301	4.558627	1.990587
000999	2010-12-31	A	C27	0.173932	0.146572	0.204178	0.180971	1.503494	13.056468	27.955493	3.710893	98.359074	3.563247	1.334453	4.03201	1.685276
000999	2011-12-31	A	C27	0.131425	0.114892	0.170134	0.153722	0.118611	13.547705	26.941833	3.735663	97.706886	3.925933	1.41035	4.244565	1.739077
000999	2012-12-31	A	C27	0.156706	0.133374	0.207371	0.174243	0.046937	14.983935	24.42616	3.553854	102.986786	4.392887	1.663677	4.037577	1.738583
000999	2013-12-31	A	C27	0.150922	0.128421	0.202986	0.160897	0.130845	15.047457	24.25659	3.373725	108.18902	4.461155	1.669191	3.40494	1.630651
000999	2014-12-31	A	C27	0.122747	0.103875	0.162543	0.13078	0.243703	13.309678	27.423654	3.062766	119.173322	4.658828	1.445123	3.206856	1.376517
000999	2015-12-31	A	C27	0.13519	0.112375	0.173787	0.141862	8.573504	11.05164	33.026772	3.467791	105.254325	5.425496	1.52858	3.187149	1.279397
000999	2016-12-31	A	C27	0.114778	0.094463	0.147328	0.120826	2.113498	8.044373	45.497642	3.704248	98.80548	5.602284	1.744738	3.172885	1.175985
000999	2017-12-31	A	C27	0.103736	0.089183	0.14077	0.115923	1.254389	7.013672	52.041213	3.888378	93.869475	6.14205	1.864803	3.576715	1.247949
000999	2018-12-31	A	C27	0.100034	0.086186	0.13853	0.12107	0.58198	6.486694	56.269033	3.153482	115.745072	6.099044	1.741586	4.117442	1.428084
000999	2019-12-31	A	C27	0.134049	0.112189	0.177884	0.15454	55.474596	5.804331	62.884077	3.257119	112.062224	7.026939	1.558291	4.542951	1.526349
000999	2020-12-31	A	C27	0.092244	0.07452	0.119211	0.103868	0.384124	4.753508	76.995768	3.180413	115.079394	6.524736	1.255208	4.066507	1.257892
002001	2011-12-31	A	C27	0.213784	0.175119	0.222326	0.187659	0.30933	5.813165	62.788515	2.17939	167.478056	6.741226	0.874756	2.283636	1.651279
002001	2012-12-31	A	C27	0.139551	0.113459	0.145484	0.121579	-0.074412	5.376378	68.075571	1.807275	202.514836	6.311606	0.773324	1.96418	1.298144
002001	2013-12-31	A	C27	0.134887	0.107635	0.139765	0.11936	0.011551	5.402032	67.567167	2.213929	164.865269	6.186423	0.870221	1.897564	1.274144
002001	2014-12-31	A	C27	0.121793	0.091409	0.118954	0.103881	-0.004389	4.925502	74.104122	2.096685	174.084328	5.033092	0.805658	1.619663	1.134318
002001	2015-12-31	A	C27	0.050962	0.041366	0.05542	0.044048	0.606241	4.898873	74.506933	2.393838	152.474812	4.88694	0.738799	1.415351	0.899418
002001	2016-12-31	A	C27	0.141533	0.11596	0.161836	0.119164	0.431428	5.838201	62.690545	2.206573	165.868068	3.539824	0.868891	1.615922	0.909706
002001	2017-12-31	A	C27	0.153363	0.115824	0.155191	0.111697	0.200159	4.851388	75.2362	2.209519	165.194325	3.905885	0.711608	1.605171	1.033227
002001	2018-12-31	A	C27	0.182659	0.154467	0.205119	0.154277	0.596801	5.115186	71.356154	2.698729	135.248852	4.448929	0.773047	1.736892	0.983822
002001	2019-12-31	A	C27	0.108168	0.086309	0.131452	0.088732	0.105373	4.663452	78.268201	2.310169	157.997099	2.991466	0.655605	1.161789	0.56062
002001	2020-12-31	A	C27	0.148084	0.119999	0.196189	0.135486	0.133953	5.893169	62.105804	1.788654	204.623141	3.03225	0.785483	0.950098	0.618368
002004	2010-12-31	A	C27	0.123596	0.108086	0.139859	0.113021	0.131478	8.29332	44.011325	1.354975	269.377664	5.326404	1.282516	1.381814	0.653124
002004	2011-12-31	A	C27	0.122583	0.111193	0.170326	0.089746	0.673419	2.11948	172.212052	0.777563	469.41534	0.982484	0.554469	1.22545	0.393148
002004	2012-12-31	A	C27	0.105668	0.073343	0.133798	0.092424	0.062452	5.044667	72.551865	6.080914	60.18832	5.978712	1.682412	4.737652	1.409368
002007	2013-12-31	A	C27	0.161535	0.143979	0.154866	0.129469	1.226079	7.529744	48.474424	1.334167	273.578945	6.762923	0.539032	1.397525	0.908902
002007	2014-12-31	A	C27	0.164068	0.145319	0.155072	0.142716	1.489732	7.691824	47.452984	1.161072	314.364656	7.510855	0.511614	1.572659	0.974554
002007	2015-12-31	A	C27	0.165592	0.1494	0.15478	0.137614	1.601124	10.551529	34.592143	1.154304	316.207862	14.165014	0.570849	1.688452	1.117201
002007	2016-12-31	A	C27	0.204895	0.177899	0.185429	0.170357	2.291964	9.319487	39.272548	1.005431	364.022991	14.240011	0.663454	1.946594	1.36252
002007	2017-12-31	A	C27	0.185629	0.16286	0.173257	0.164448	1.030099	4.438452	82.235879	0.835023	437.113708	13.562257	0.6913	2.39384	1.569159
002007	2018-12-31	A	C27	0.237427	0.20654	0.2279	0.209628	1.255676	3.811462	95.763778	0.933205	391.125208	16.859704	0.761258	3.247073	1.973054
002007	2019-12-31	A	C27	0.229326	0.195915	0.217892	0.200714	0.057465	3.947946	92.453139	1.097427	332.596154	19.933796	0.706961	3.293806	2.050356
002007	2020-12-31	A	C27	0.242479	0.209304	0.246145	0.213339	0.027377	3.695927	99.02793	1.174897	311.516669	17.575982	0.76127	3.846277	2.270412
002019	2015-12-31	A	C27	0.115383	0.091852	0.133466	0.092929	5.823713	5.533972	65.956243	4.454166	81.945756	8.629284	1.775159	3.818089	0.947796
002019	2016-12-31	A	C27	0.158499	0.11854	0.201558	0.117656	0.063512	6.34458	57.687034	4.6526	78.665692	8.427442	1.78373	4.62324	0.922176
002019	2017-12-31	A	C27	0.205811	0.160706	0.236952	0.166398	0.013035	5.663125	64.452047	4.866078	75.009073	8.194462	1.442319	5.40575	0.902922
002019	2018-12-31	A	C27	0.097054	0.07482	0.101489	0.079643	-0.004451	5.200971	70.179203	5.954235	61.300906	8.886943	1.260486	5.458429	0.827595
002019	2019-12-31	A	C27	0.107158	0.08379	0.118716	0.091882	0.052926	5.642158	64.69156	5.193427	70.281146	7.337309	1.437633	5.898817	0.761378
002019	2020-12-31	A	C27	0.101135	0.08205	0.112542	0.093088	0.009744	5.537212	66.098246	4.890653	74.836632	7.50171	1.537169	5.577025	0.688972
002020	2011-12-31	A	C27	0.054706	0.027193	0.053613	0.047302	19.443374	9.586061	38.076119	3.89321	93.75297	5.749943	1.364756	2.167723	1.288521
002020	2012-12-31	A	C27	0.03967	0.025409	0.041175	0.035776	-0.634694	9.977455	36.682701	3.705601	98.769403	5.961232	1.430443	2.491255	1.324972
002020	2014-12-31	A	C27	0.073762	0.063187	0.09662	0.059984	0.103337	7.518783	48.54509	3.826045	95.398773	4.420573	1.456685	2.535106	1.459553
002020	2015-12-31	A	C27	0.075254	0.066216	0.090565	0.06234	0.313744	6.172376	59.13444	3.243276	112.54053	4.619421	1.100495	2.373066	1.16436
002020	2016-12-31	A	C27	0.07761	0.06522	0.086701	0.071715	0.030828	6.425984	56.956258	3.418378	107.068323	5.259856	1.251914	3.08135	1.159708
002020	2017-12-31	A	C27	0.086262	0.065171	0.083551	0.063933	0.043909	6.594821	55.346461	3.316505	110.055616	5.086675	0.973508	3.428676	1.220705
002020	2018-12-31	A	C27	0.084153	0.07508	0.098551	0.092478	0.104014	7.396364	49.348572	3.141892	116.172039	5.468984	0.976132	4.228937	1.523629
002020	2019-12-31	A	C27	0.113998	0.098084	0.143039	0.117576	0.038759	8.698317	41.96214	3.266753	111.731741	6.314391	1.118277	4.464634	1.769853
002020	2020-12-31	A	C27	0.133973	0.115722	0.170952	0.141199	0.045651	8.765583	41.754211	2.77667	131.812567	6.64427	0.985775	3.527775	1.391996
002022	2010-12-31	A	C27	0.271905	0.234418	0.273656	0.234387	0.185957	8.622191	42.332628	3.978179	91.750522	10.364303	1.072944	5.984353	2.808654
002022	2011-12-31	A	C27	0.243369	0.206299	0.241237	0.210282	0.147563	8.45686	43.160227	3.837499	95.114031	12.920837	1.058291	6.399018	2.743092
002022	2012-12-31	A	C27	0.233608	0.203648	0.239796	0.214155	0.179352	9.159753	39.957409	3.521458	103.934223	10.738895	1.15832	6.432638	2.751016
002022	2013-12-31	A	C27	0.261868	0.227031	0.262762	0.240176	0.095098	8.96093	40.732379	2.913747	125.268254	10.385643	1.233917	5.612198	2.624283
002022	2014-12-31	A	C27	0.246641	0.214432	0.242448	0.228587	0.0624	7.626403	47.860046	2.655903	137.429718	10.835846	1.329843	5.108979	2.517229
002022	2015-12-31	A	C27	0.133971	0.119896	0.140218	0.105968	0.436904	5.624109	64.899169	2.314497	157.701652	9.326705	1.041269	4.157039	1.804925
002022	2016-12-31	A	C27	0.116317	0.105046	0.127306	0.105923	0.028103	6.196931	59.061494	2.643925	138.430553	10.326441	0.995658	4.588398	1.757637
002022	2017-12-31	A	C27	0.104184	0.087886	0.11127	0.097203	0.001466	5.640885	64.706159	2.642373	138.133413	7.507898	0.994395	4.89523	1.73974
002022	2018-12-31	A	C27	0.097596	0.07937	0.109473	0.087238	0.00151	4.541167	80.375815	2.612417	139.717358	7.672503	1.149442	5.33952	1.444032
002030	2010-12-31	A	C27	0.118194	0.092631	0.128017	0.106932	0.020664	2.301862	158.567282	3.20333	113.943927	4.604418	1.057836	2.586196	1.322623
002030	2011-12-31	A	C27	0.114567	0.092187	0.129773	0.108882	0.075394	2.331003	156.584955	3.493334	104.484713	5.401731	1.149593	3.012282	1.380258
002030	2012-12-31	A	C27	0.119299	0.101291	0.145679	0.119349	0.504738	2.324402	157.459854	3.63406	100.713802	5.132819	1.290753	3.538608	1.466444
002030	2013-12-31	A	C27	0.177792	0.13251	0.197905	0.162223	0.883396	2.418362	150.928604	4.969672	73.445491	6.225713	1.40689	5.029589	2.003432
002030	2014-12-31	A	C27	0.154622	0.115077	0.188702	0.134305	0.575764	2.224793	164.060207	5.233994	69.736419	5.331481	1.225197	5.467073	2.208209
002030	2015-12-31	A	C27	0.068207	0.050844	0.082507	0.052816	0.024664	2.361226	154.580714	6.180413	59.057542	4.901882	0.885252	5.589956	2.266405
002030	2016-12-31	A	C27	0.052815	0.037851	0.060501	0.045928	0.044819	2.095192	174.685661	4.858128	75.337661	4.544655	0.601358	5.118787	1.756402
002030	2017-12-31	A	C27	0.030752	0.021892	0.037006	0.029924	0.015668	1.731494	210.800615	4.166356	87.606532	4.543861	0.492165	4.184838	1.227306
002030	2018-12-31	A	C27	0.033182	0.020833	0.035732	0.0375	0.035313	1.812265	201.405424	4.736785	77.056485	5.494319	0.555913	4.067608	0.990612
002030	2019-12-31	A	C27	0.013603	-0.013055	-0.021996	-0.001284	-0.066466	1.570538	232.404437	3.182584	114.686682	4.635657	0.568125	3.701422	0.653927
002030	2020-12-31	A	C27	0.571353	0.477515	0.742195	0.493538	0.095987	4.84186	75.590785	6.238012	58.672539	5.176112	1.7573	16.577092	2.55391
002038	2010-12-31	A	C27	0.275384	0.243686	0.2519	0.222206	0.110346	3.59979	101.394804	3.960866	92.151565	10.775786	0.600761	3.276463	1.230474
002038	2011-12-31	A	C27	0.399304	0.351384	0.362027	0.305066	0.974559	3.570297	102.232391	3.254988	112.13559	17.34854	0.63728	3.455895	1.208979
002038	2012-12-31	A	C27	0.277729	0.242852	0.25281	0.220548	0.09965	4.15364	88.115484	5.432367	67.373946	18.021935	0.7501	5.093279	1.58858
002038	2013-12-31	A	C27	0.268219	0.23211	0.243382	0.214223	0.113274	3.216043	113.493507	4.508986	80.949464	12.396824	0.721216	4.459712	1.36113
002038	2014-12-31	A	C27	0.262465	0.232475	0.242991	0.212316	0.186414	2.355579	154.951288	3.338612	109.32687	9.711605	0.620095	4.011956	1.22927
002038	2015-12-31	A	C27	0.183456	0.16304	0.169911	0.152843	0.232833	1.792254	203.65417	3.254438	112.154541	9.541931	0.475244	3.70726	1.044989
002038	2016-12-31	A	C27	0.129901	0.114087	0.118618	0.108232	0.117058	1.522401	240.409721	2.142628	170.818266	9.930925	0.379513	3.381837	0.801122
002038	2017-12-31	A	C27	0.139464	0.122026	0.128504	0.117743	0.688667	2.011139	181.489196	1.537459	237.404705	5.11616	0.42899	3.346564	0.863864
002038	2018-12-31	A	C27	0.135965	0.117701	0.127784	0.119304	0.046	3.42621	106.531707	1.701349	214.535642	2.381609	0.740231	4.811528	1.166207
