Stkcd	Accper	Typrep	Indcd	F050102B	F050202B	F050302B	F050402B	F050502B	F051201B	F053201B	F053301B	F051301B	F051401B	F051501B	F051701B	F051801B	F051901B	F053202B	F053401B	Indnme
股票代码	截止日期	报表类型编码	行业代码	资产报酬率B	总资产净利润率（ROA）B	流动资产净利润率B	固定资产净利润率B	净资产收益率B	投入资本回报率	长期资本收益率	营业毛利率	营业成本率	营业利润率	营业净利率	销售费用率	管理费用率	财务费用率	投资收益率	研发费用率	行业名称
300273	2020-12-31	A	C35	0.032212	0.009793	0.018772	0.311253	0.023311	0.03079	0.041672	0.492644	0.507356	0.081113	0.069162	0.136961	0.081617	0.13879	0.265339	0.053044	专用设备制造业
300274	2016-12-31	A	C38	0.072068	0.059233	0.072928	1.035989	0.124128	0.066286	0.143381	0.245888	0.754112	0.102152	0.090966	0.047646	0.071623	-0.000611	0.027415		电气机械及器材制造业
300274	2017-12-31	A	C38	0.08722	0.072699	0.090073	0.806484	0.156208	0.09019	0.165112	0.272556	0.727444	0.128886	0.114147	0.05831	0.068748	0.006207	0.066991		电气机械及器材制造业
300274	2018-12-31	A	C38	0.054032	0.047051	0.059145	0.393286	0.110311	0.063776	0.106571	0.248606	0.751394	0.087996	0.078821	0.067301	0.028495	0.001535	0.072657	0.046514	电气机械及器材制造业
300274	2019-12-31	A	C38	0.05033	0.044129	0.055421	0.341065	0.110157	0.062877	0.104638	0.23813	0.76187	0.080581	0.070099	0.070631	0.026865	0.000609	0.014438	0.048901	电气机械及器材制造业
300274	2020-12-31	A	C38	0.09613	0.077742	0.094789	0.639667	0.201383	0.119244	0.206999	0.230683	0.769317	0.112433	0.102435	0.050473	0.020539	0.013545	0.125601	0.041811	电气机械及器材制造业
300276	2016-12-31	A	C35	0.01744	0.017597	0.025282	0.11965	0.026501	0.023198	0.024678	0.284312	0.715688	0.027893	0.04958	0.053136	0.153266	0.001567	0.041977		专用设备制造业
300276	2017-12-31	A	C35	0.028682	0.022921	0.050642	0.248072	0.041678	0.024908	0.050247	0.254895	0.745105	0.107291	0.100246	0.03414	0.112861	0.002646			专用设备制造业
300276	2018-12-31	A	C35	0.056559	0.048964	0.10987	0.852298	0.07862	0.061507	0.088793	0.256831	0.743169	0.147671	0.130213	0.019127	0.04805	0.00148		0.039836	专用设备制造业
300276	2019-12-31	A	C35	0.05957	0.051301	0.104425	1.029114	0.074534	0.068451	0.08502	0.27545	0.72455	0.15774	0.138117	0.018076	0.052673	0.002863	0.086	0.040639	专用设备制造业
300276	2020-12-31	A	C35	-0.278675	-0.278246	-0.49052	-5.045976	-0.439608	-0.490527	-0.432173	0.196888	0.803112	-1.133421	-1.128286	0.032435	0.074917	0.004291		0.079605	专用设备制造业
300278	2016-12-31	A	C35	0.046151	0.030426	0.049167	0.400398	0.076022	0.053268	0.108311	0.196282	0.803718	0.05978	0.051279	0.025761	0.080766	0.01503	-0.000309		专用设备制造业
300278	2017-12-31	A	C35	0.042301	0.014596	0.023254	0.156993	0.040637	0.044913	0.095958	0.17346	0.82654	0.037442	0.022034	0.022648	0.077357	0.029398	0.000989		专用设备制造业
300278	2018-12-31	A	C35	0.027402	0.005336	0.008635	0.04702	0.014503	0.029781	0.05556	0.193368	0.806632	0.022479	0.008934	0.026148	0.092744	0.023327	0.027149	0.01867	专用设备制造业
300278	2019-12-31	A	C35	-0.373121	-0.40757	-0.685845	-3.139775	-1.537189	-0.809162	-0.844202	0.10601	0.89399	-0.621083	-0.975441	0.041946	0.152747	0.053558	7.199046	0.038782	专用设备制造业
300278	2020-12-31	A	C35	-0.159269	-0.205745	-0.345991	-1.400559		-0.380589	-0.569525	0.132105	0.867895	-0.334517	-0.36647	0.031818	0.084419	0.088647	1.432464	0.043898	专用设备制造业
300279	2016-12-31	A	C38	0.064517	0.045342	0.089458	0.259924	0.082341	0.047129	0.111093	0.238311	0.761689	0.077249	0.070259	0.018217	0.089684	0.010903	-0.092015		电气机械及器材制造业
300279	2017-12-31	A	C38	0.04653	0.029362	0.06093	0.235104	0.051757	0.043703	0.079398	0.227425	0.772575	0.067672	0.061834	0.021097	0.097	0.023827	0.001697		电气机械及器材制造业
300279	2018-12-31	A	C38	-0.272652	-0.292934	-0.625211	-2.250387	-0.634363	-0.395232	-0.560506	0.172439	0.827561	-0.658081	-0.656847	0.028647	0.072781	0.040947	-0.192638	0.046534	电气机械及器材制造业
300279	2019-12-31	A	C38	0.027713	0.000774	0.001518	0.005961	0.002103	0.030223	0.071888	0.177344	0.822656	0.007258	0.001291	0.02252	0.047668	0.037945	-0.032949	0.038794	电气机械及器材制造业
300279	2020-12-31	A	C38	0.016109	0.00164	0.002861	0.016682	0.004588	0.018806	0.043945	0.146476	0.853524	0.002906	0.002468	0.018182	0.035667	0.020043	-0.014147	0.04503	电气机械及器材制造业
300280	2016-12-31	A	C34	0.007633	0.002728	0.005056	0.009652	0.003516	0.0064	0.009743	0.246534	0.753466	0.012994	0.008742	0.070129	0.195932	0.009301	0.25495		通用设备制造业
300280	2017-12-31	A	C34	0.008123	0.004773	0.009826	0.022769	0.007119	0.010197	0.011956	0.195702	0.804298	0.015404	0.012499	0.058911	0.159356	0.007105	0.153318		通用设备制造业
300280	2018-12-31	A	C34	0.092021	0.069648	0.180212	0.670791	0.115254	0.082232	0.151227	0.380984	0.619016	0.225022	0.17001	0.042118	0.072284	0.001212	0.093208	0.022775	通用设备制造业
300280	2019-12-31	A	C34	0.163695	0.112205	0.289451	1.75989	0.158066	0.127964	0.229803	0.613702	0.386298	0.442538	0.307523	0.025384	0.05439	0.002992	0.053057	0.012464	通用设备制造业
300281	2016-12-31	A	C35	0.04126	0.029056	0.056641	0.103255	0.042556	0.038157	0.055094	0.336482	0.663518	0.080352	0.089638	0.062218	0.140398	0.024634			专用设备制造业
300281	2017-12-31	A	C35	0.036099	0.026315	0.045314	0.117998	0.036131	0.03048	0.046304	0.318092	0.681908	0.096973	0.085275	0.054686	0.131468	0.022154	0		专用设备制造业
300281	2018-12-31	A	C35	0.016325	0.013242	0.022157	0.069029	0.016504	0.016237	0.019268	0.249459	0.750541	0.047866	0.05319	0.057434	0.07553	0.006134	2.395115	0.075243	专用设备制造业
300281	2019-12-31	A	C35	0.027715	0.016587	0.027934	0.096781	0.020161	0.022346	0.032261	0.189573	0.810427	0.105454	0.086746	0.07498	0.093577	0.022578	0.566853	0.072402	专用设备制造业
300281	2020-12-31	A	C35	0.028279	0.025126	0.041222	0.117322	0.029617	0.029396	0.032305	0.201027	0.798973	0.098279	0.090598	0.035941	0.058514	0.003691	0.229788	0.060239	专用设备制造业
300281	2021-12-31	A	C35	0.028445	0.027235	0.050603	0.089757	0.031144	0.026683	0.031587	0.171919	0.828081	0.087654	0.075701	0.030675	0.044007	-0.008112	0.204776	0.050867	专用设备制造业
300282	2016-12-31	A	C39	0.069761	0.058853	0.126523	0.507264	0.098442	0.067244	0.112532	0.222586	0.777414	0.104195	0.094183	0.020598	0.085711	0.001256	0.084225		计算机、通信和其他电子设备制造业
300282	2017-12-31	A	C39	0.024494	0.011239	0.027688	0.174266	0.015208	0.019304	0.032641	0.255875	0.744125	0.040127	0.025362	0.031259	0.100939	0.011367	-2.916985		计算机、通信和其他电子设备制造业
300282	2018-12-31	A	C39	0.035415	0.042421	0.088828	1.662958	0.048074	0.029451	0.040026	0.306108	0.693892	0.165558	0.147681	0.044851	0.094668	-0.04591	0.237141	0.034301	计算机、通信和其他电子设备制造业
300282	2019-12-31	A	C39	0.002359	0.006115	0.010416	0.234543	0.007137	-0.001839	0.002745	0.316561	0.683439	0.007743	0.02627	0.053304	0.124284	-0.033649	0.07139	0.040467	计算机、通信和其他电子设备制造业
300282	2020-12-31	A	C39	-0.296228	-0.289048	-0.434279	-9.205134	-0.329217	-0.396199	-0.336244	0.359534	0.640466	-2.072282	-1.989807	0.090661	0.246308	-0.03174	-0.101862	0.095739	计算机、通信和其他电子设备制造业
300283	2016-12-31	A	C38	0.036141	0.016398	0.031537	0.070974	0.030206	0.029746	0.055963	0.176356	0.823644	0.033117	0.023975	0.012365	0.087863	0.016344	0.010621		电气机械及器材制造业
300283	2017-12-31	A	C38	0.025574	0.002473	0.004657	0.010992	0.005753	0.025455	0.048438	0.123641	0.876359	0.006091	0.003284	0.010518	0.072784	0.027371	-0.002732		电气机械及器材制造业
300283	2018-12-31	A	C38	0.037385	0.012553	0.025907	0.043656	0.030807	0.042214	0.073496	0.117665	0.882335	0.014835	0.015261	0.010032	0.039207	0.029024	0.001656	0.032386	电气机械及器材制造业
300283	2019-12-31	A	C38	0.04369	0.016935	0.037622	0.051174	0.040107	0.047637	0.08605	0.090216	0.909784	0.012782	0.01249	0.006832	0.025289	0.019186	0.067805	0.025389	电气机械及器材制造业
300283	2020-12-31	A	C38	0.049861	0.021311	0.042629	0.069896	0.049154	0.052646	0.09935	0.111601	0.888399	0.019328	0.019306	0.005095	0.027597	0.025145	0.299272	0.030469	电气机械及器材制造业
300285	2016-12-31	A	C26	0.090304	0.084556	0.161281	0.322291	0.109563	0.063097	0.115134	0.376357	0.623643	0.219978	0.21148	0.038453	0.127856	-0.01854	0.042743		化学原料及化学制品制造业
300285	2017-12-31	A	C26	0.114679	0.093911	0.184779	0.436821	0.132428	0.092805	0.15294	0.386207	0.613793	0.239372	0.212958	0.029714	0.11243	0.018486	0.242783		化学原料及化学制品制造业
300285	2018-12-31	A	C26	0.167071	0.14562	0.354352	0.71632	0.198115	0.142194	0.213817	0.448181	0.551819	0.338826	0.310525	0.044908	0.05496	0.014636	4.131285	0.057427	化学原料及化学制品制造业
300285	2019-12-31	A	C26	0.140124	0.118363	0.303048	0.586523	0.146134	0.1252	0.166926	0.477562	0.522438	0.288343	0.252436	0.052708	0.056967	0.009904	0.034683	0.064074	化学原料及化学制品制造业
300285	2020-12-31	A	C26	0.137694	0.11471	0.246961	0.595728	0.133244	0.115265	0.156128	0.463366	0.536634	0.280069	0.244346	0.041384	0.055549	0.011887	0.020269	0.063237	化学原料及化学制品制造业
300285	2021-12-31	A	C26	0.139989	0.121528	0.227368	0.717449	0.146861	0.118505	0.156223	0.450352	0.549648	0.298974	0.267209	0.034934	0.052248	0.005078	0.114465	0.065127	化学原料及化学制品制造业
300286	2016-12-31	A	C40	0.119432	0.111421	0.156257	0.588908	0.140868	0.109971	0.150168	0.572127	0.427873	0.216461	0.24264	0.174815	0.175923	-0.017514			仪器仪表制造业
300286	2017-12-31	A	C40	0.131966	0.114921	0.162459	0.596064	0.149285	0.122042	0.171427	0.536058	0.463942	0.272781	0.233285	0.145649	0.175188	-0.005007	0.227223		仪器仪表制造业
300286	2018-12-31	A	C40	0.121651	0.106384	0.152696	0.533669	0.13758	0.114447	0.157174	0.49886	0.50114	0.245706	0.212068	0.146398	0.078779	-0.003129	0.177224	0.09136	仪器仪表制造业
300286	2019-12-31	A	C40	0.114358	0.109855	0.152551	0.605543	0.151379	0.12508	0.1573	0.471719	0.528281	0.197569	0.18872	0.14427	0.088969	-0.000225	0.034766	0.087704	仪器仪表制造业
300286	2020-12-31	A	C40	0.113929	0.106806	0.146746	0.636636	0.15425	0.126127	0.164396	0.467032	0.532968	0.181228	0.168959	0.134957	0.081706	-0.000489	0.039751	0.105156	仪器仪表制造业
300286	2021-12-31	A	C40	0.147841	0.132432	0.184428	0.892452	0.189432	0.140487	0.210928	0.45718	0.54282	0.187086	0.167225	0.119445	0.073014	-0.00013	0.037379	0.110571	仪器仪表制造业
300289	2016-12-31	A	C27	0.069067	0.055173	0.123217	0.139936	0.070576	0.064259	0.083823	0.551752	0.448248	0.179288	0.171787	0.112577	0.202682	0.012981			医药制造业
300289	2017-12-31	A	C27	0.073679	0.059132	0.122193	0.159812	0.073153	0.066032	0.086548	0.551487	0.448513	0.203388	0.175388	0.126482	0.18311	0.011727			医药制造业
300289	2018-12-31	A	C27	0.044361	0.035692	0.071777	0.101426	0.043429	0.042045	0.052555	0.492918	0.507082	0.111165	0.094929	0.145947	0.116233	0.007095	0	0.061044	医药制造业
300289	2019-12-31	A	C27	0.019529	0.016244	0.035231	0.046873	0.019372	0.018772	0.022354	0.546919	0.453081	0.060952	0.05429	0.184108	0.146311	0.00409	-0.045559	0.093786	医药制造业
300289	2020-12-31	A	C27	-0.009188	-0.017603	-0.040956	-0.050532	-0.020802	-0.019561	-0.010206	0.543085	0.456915	-0.016518	-0.062398	0.192351	0.140153	-0.001197		0.081592	医药制造业
300289	2021-12-31	A	C27	0.026115	0.023727	0.047967	0.090848	0.028111	0.01799	0.028572	0.524688	0.475312	0.106703	0.083646	0.181705	0.136383	-0.012185		0.058069	医药制造业
300292	2016-12-31	A	C39	0.06075	0.052395	0.147274	0.759561	0.068026	0.058186	0.07712	0.255692	0.744308	0.089114	0.084732	0.017659	0.123774	0.003067			计算机、通信和其他电子设备制造业
300292	2017-12-31	A	C39	0.080495	0.06645	0.180523	0.787239	0.086369	0.076937	0.104075	0.239746	0.760254	0.08036	0.089345	0.015364	0.104422	0.005896	0.031438		计算机、通信和其他电子设备制造业
300293	2016-12-31	A	C35	0.015348	0.010295	0.013489	0.098408	0.023068	0.018357	0.033396	0.326976	0.673024	-0.229188	0.084952	0.069767	0.273034	0.007894	0.01524		专用设备制造业
300293	2017-12-31	A	C35	0.023863	0.00778	0.011313	0.066921	0.018445	0.031195	0.049217	0.238826	0.761174	0.008814	0.010684	0.091432	0.11317	0.019495	0.203371		专用设备制造业
300293	2018-12-31	A	C35	0.031761	0.009304	0.0151	0.084229	0.024632	0.046522	0.068285	0.255982	0.744018	0.0138	0.013148	0.095567	0.081091	0.025846	0.187565	0.027965	专用设备制造业
300293	2019-12-31	A	C35	0.023789	0.007849	0.013045	0.071105	0.019446	0.036296	0.04166	0.257263	0.742737	0.007325	0.012932	0.11776	0.088912	0.028252	0.17954	0.03197	专用设备制造业
300293	2020-12-31	A	C35	-0.072293	-0.089226	-0.152435	-0.808278	-0.241422	-0.09791	-0.108907	0.183594	0.816406	-0.186613	-0.178187	0.13103	0.142865	0.040368	0.01199	0.040105	专用设备制造业
300294	2016-12-31	A	C27	0.138146	0.120474	0.266219	0.849473	0.137393	0.123243	0.154719	0.63037	0.36963	0.344035	0.293213	0.11963	0.165099	-0.010444	0.011522		医药制造业
300294	2017-12-31	A	C27	0.138481	0.119863	0.263948	1.101303	0.158099	0.116641	0.164589	0.663657	0.336343	0.293974	0.249864	0.258536	0.110465	-0.006161	0.09558		医药制造业
300294	2018-12-31	A	C27	0.132655	0.110967	0.202058	0.876576	0.155105	0.109364	0.160644	0.638413	0.361587	0.236453	0.203173	0.316001	0.05424	0.003202	0.099985	0.018872	医药制造业
300294	2019-12-31	A	C27	0.104054	0.085601	0.144961	0.591081	0.113962	0.097081	0.125476	0.646287	0.353713	0.186211	0.160136	0.348729	0.064207	0.006299	0.00098	0.033597	医药制造业
300294	2020-12-31	A	C27	0.064748	0.052858	0.092051	0.379967	0.067293	0.061426	0.078535	0.580737	0.419263	0.131895	0.109533	0.343994	0.069875	0.003601	0.074315	0.035435	医药制造业
300294	2021-12-31	A	C27	0.066119	0.056067	0.083578	0.495911	0.06448	0.047942	0.074931	0.569822	0.430178	0.167158	0.135173	0.289698	0.076808	-0.007774	0.012	0.022371	医药制造业
300296	2016-12-31	A	C39	0.128734	0.098724	0.161204	1.076241	0.19382	0.118135	0.186649	0.384276	0.615724	0.160327	0.152188	0.09017	0.104116	0.024894	0.191736		计算机、通信和其他电子设备制造业
300296	2017-12-31	A	C39	0.138128	0.116021	0.183181	1.668321	0.239705	0.158836	0.229216	0.404849	0.595151	0.186456	0.187131	0.076325	0.095537	0.035587	0.035173		计算机、通信和其他电子设备制造业
300296	2018-12-31	A	C39	0.114366	0.092755	0.141701	1.448724	0.188549	0.118411	0.197264	0.38751	0.61249	0.192072	0.164123	0.077679	0.052273	0.009798	-0.003176	0.041127	计算机、通信和其他电子设备制造业
300296	2019-12-31	A	C39	0.066792	0.04724	0.069098	0.740456	0.08751	0.070425	0.108413	0.341055	0.658945	0.105544	0.078247	0.077389	0.051589	0.013658	-0.013444	0.040913	计算机、通信和其他电子设备制造业
300296	2020-12-31	A	C39	-0.052923	-0.06676	-0.092779	-1.000899	-0.123661	-0.083615	-0.084711	0.310012	0.689988	-0.138685	-0.146003	0.098573	0.063312	0.022002	-0.055303	0.047855	计算机、通信和其他电子设备制造业
300298	2016-12-31	A	C35	0.091217	0.081564	0.165379	0.49921	0.090944	0.082466	0.100509	0.640763	0.359237	0.091918	0.143868	0.310249	0.11891	-0.010397	-0.16961		专用设备制造业
300298	2017-12-31	A	C35	0.19533	0.164491	0.362447	1.105018	0.193404	0.183277	0.226736	0.674938	0.325062	0.287922	0.249703	0.281011	0.125738	0.001135	0.011965		专用设备制造业
300298	2018-12-31	A	C35	0.152029	0.13316	0.298152	1.083775	0.154737	0.11569	0.173042	0.638197	0.361803	0.222422	0.200223	0.291371	0.077894	0.000146	0.053594	0.083082	专用设备制造业
300298	2019-12-31	A	C35	0.095749	0.079816	0.193576	0.558587	0.095101	0.086311	0.108094	0.651384	0.348616	0.154192	0.140975	0.274941	0.078072	-0.000413	-0.144446	0.090729	专用设备制造业
300298	2020-12-31	A	C35	0.073915	0.052077	0.121794	0.269971	0.069347	0.059744	0.085217	0.652534	0.347466	0.117213	0.09274	0.28997	0.074736	0.008677	-0.196397	0.090556	专用设备制造业
300301	2016-12-31	A	C39	-0.000261	-0.002245	-0.005572	-0.005936	-0.003963	0.00226	-0.000418	0.20989	0.79011	-0.02283	-0.004812	0.025765	0.116379	0.009529			计算机、通信和其他电子设备制造业
300301	2017-12-31	A	C39	0.040085	0.026305	0.05918	0.075421	0.041419	0.039026	0.060361	0.269228	0.730772	0.06779	0.057098	0.023634	0.107327	0.019446			计算机、通信和其他电子设备制造业
300301	2018-12-31	A	C39	-0.028868	-0.029654	-0.069458	-0.095357	-0.052932	-0.026292	-0.048039	0.255478	0.744522	-0.086764	-0.068746	0.028564	0.052674	0.02182		0.06379	计算机、通信和其他电子设备制造业
300301	2019-12-31	A	C39	-0.12426	-0.127165	-0.297223	-0.420155	-0.305306	-0.141291	-0.242347	0.253211	0.746789	-0.288953	-0.26555	0.038181	0.052598	0.033958		0.066762	计算机、通信和其他电子设备制造业
300301	2020-12-31	A	C39	0.022513	-0.012607	-0.029604	-0.046198	-0.032179	0.021124	0.044985	0.219981	0.780019	-0.006563	-0.02902	0.025714	0.054726	0.062975		0.075688	计算机、通信和其他电子设备制造业
300303	2016-12-31	A	C39	0.070029	0.060716	0.079254	0.364106	0.087227	0.065567	0.097217	0.242081	0.757919	0.115465	0.103164	0.030117	0.091908	-0.002277			计算机、通信和其他电子设备制造业
300303	2017-12-31	A	C39	0.020154	0.014499	0.020015	0.091106	0.024246	0.020697	0.032134	0.217231	0.782769	0.026667	0.021941	0.029114	0.095848	0.003548	4.035728		计算机、通信和其他电子设备制造业
300303	2018-12-31	A	C39	0.053927	0.046547	0.069937	0.223502	0.080557	0.058275	0.089208	0.218626	0.781374	0.079546	0.065205	0.025041	0.050123	-0.00359	1.245678	0.040931	计算机、通信和其他电子设备制造业
300303	2019-12-31	A	C39	0.09475	0.083025	0.125739	0.332379	0.147381	0.08853	0.161383	0.279165	0.720835	0.141501	0.122171	0.024756	0.05279	-0.002121	0.020434	0.048199	计算机、通信和其他电子设备制造业
300303	2020-12-31	A	C39	0.083811	0.06777	0.095783	0.313308	0.130437	0.081881	0.137509	0.277436	0.722564	0.147802	0.130892	0.023672	0.047866	0.01448	0.053786	0.048671	计算机、通信和其他电子设备制造业
300304	2016-12-31	A	C36	0.064819	0.066467	0.097057	0.254584	0.079774	0.051375	0.075705	0.34031	0.65969	0.210366	0.204533	0.024192	0.127869	-0.03173	2.452011		汽车制造业
300304	2017-12-31	A	C36	0.072809	0.068233	0.101	0.275908	0.080688	0.071049	0.084125	0.359818	0.640182	0.24183	0.218869	0.022128	0.143543	-0.009112	0.361567		汽车制造业
300304	2018-12-31	A	C36	0.071522	0.061419	0.092382	0.264076	0.070306	0.06412	0.080352	0.357525	0.642475	0.234534	0.200222	0.024692	0.074156	-0.001487	0.678282	0.086857	汽车制造业
300304	2019-12-31	A	C36	0.066205	0.054654	0.077643	0.259281	0.066609	0.0546	0.078983	0.330491	0.669509	0.2244	0.187012	0.027489	0.062989	0.001351	0.07101	0.110814	汽车制造业
300304	2020-12-31	A	C36	0.085254	0.073598	0.105088	0.391849	0.095133	0.077588	0.107147	0.336781	0.663219	0.279373	0.243873	0.026651	0.053997	0.002692	0.07244	0.098493	汽车制造业
300304	2021-12-31	A	C36	0.095492	0.081984	0.117604	0.457204	0.104587	0.090851	0.117722	0.327789	0.672211	0.253419	0.224529	0.0309	0.048628	0.007942	0.148303	0.095999	汽车制造业
300306	2016-12-31	A	C40	0.04055	0.050683	0.092507	0.498102	0.05949	0.031009	0.047384	0.650014	0.349986	0.391186	0.391391	0.107975	0.284956	-0.129726	0.042861		仪器仪表制造业
300306	2017-12-31	A	C40	0.067988	0.058375	0.129528	0.513022	0.068431	0.059841	0.079131	0.600254	0.399746	0.292791	0.23897	0.121419	0.228966	-0.016186	0.402885		仪器仪表制造业
300306	2018-12-31	A	C40	-0.243503	-0.249611	-0.498446	-1.842147	-0.27949	-0.334027	-0.267544	0.598957	0.401043	-1.114782	-1.147027	0.174263	0.136453	-0.019783	0.04539	0.176535	仪器仪表制造业
300306	2019-12-31	A	C40	0.080987	0.077573	0.131251	0.596898	0.087521	0.083739	0.089035	0.613244	0.386756	0.314007	0.29665	0.152914	0.121026	-0.009241	0.017282	0.1672	仪器仪表制造业
300306	2020-12-31	A	C40	0.045089	0.044765	0.072934	0.297746	0.050698	0.048259	0.050512	0.615028	0.384972	0.185847	0.178773	0.112948	0.114079	-0.006757	0.020919	0.177691	仪器仪表制造业
